# Reviews,Wine Type,Country,Discounted Price,Final Price,Grape Variety,Number of Records,Original Price,Rating Name,Rating Score,Region,Regular Price,Wine Name,Year
1,Red,USA,,109,Cabernet Sauvignon,1,,V,97,California,109,Philip Togni Cabernet Sauvignon,2012
,Red,USA,44.99,44.99,Cabernet Sauvignon,1,55,V,92,California,,Robert Craig Cellars Affinity Cabernet Sauvignon,2011
,Red,USA,44.99,44.99,Cabernet Sauvignon,1,55,V,92,California,,Robert Craig Cellars Affinity Cabernet Sauvignon,2011
,Red,USA,44.99,44.99,Cabernet Sauvignon,1,55,V,92,California,,Robert Craig Cellars Affinity Cabernet Sauvignon,2011
1,Red,USA,44.99,44.99,Pinot Noir,1,55,V,93,California,,Joseph Phelps Freestone Vineyards Sonoma Coast Pinot Noir,2012
,Red,USA,34.99,34.99,Pinot Noir,1,40,V,90,California,,La Crema Russian River Pinot Noir,2012
,Red,USA,34.99,34.99,Pinot Noir,1,40,V,90,California,,La Crema Russian River Pinot Noir,2012
,Red,USA,34.99,34.99,Pinot Noir,1,40,V,90,California,,La Crema Russian River Pinot Noir,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,USA,,37.99,Zinfandel,1,,V,91,California,37.99,Ridge Pagani Ranch Zinfandel,2012
,Red,,,19.99,Other Red Wine,1,,W&S,91,,19.99,Bouza Tannat Reserva,2012
,Red,,,19.99,Other Red Wine,1,,W&S,91,,19.99,Bouza Tannat Reserva,2012
2,Red,Argentina,,54.99,Malbec,1,,W&S,94,,54.99,Catena Alta Malbec,2011
1,Red,Argentina,,18.99,Malbec,1,,W&S,92,,18.99,Salentein Reserve Malbec,2012
3,Red,Argentina,19.99,19.99,Other Red Blends,1,23,W&S,93,,,Bodega Noemia de Patagonia A Lisa,2012
,Red,Argentina,25.99,25.99,Other Red Blends,1,29,W&S,92,,,Bodega Noemia de Patagonia A Lisa,2013
,Red,Argentina,25.99,25.99,Other Red Blends,1,29,W&S,92,,,Bodega Noemia de Patagonia A Lisa,2013
1,Red,Australia,,73.99,Syrah/Shiraz,1,,W&S,94,,73.99,Penfolds St. Henri Shiraz,2008
1,Red,Australia,,73.99,Syrah/Shiraz,1,,W&S,94,,73.99,Penfolds St. Henri Shiraz,2008
,Red,Australia,,19.99,Other Red Blends,1,,W&S,89,Barossa Valley,19.99,Yalumba The Scribbler,2011
,Red,Australia,,19.99,Other Red Blends,1,,W&S,89,Barossa Valley,19.99,Yalumba The Scribbler,2011
,Red,Australia,,19.99,Other Red Blends,1,,W&S,89,Barossa Valley,19.99,Yalumba The Scribbler,2011
,Red,Australia,,19.99,Other Red Blends,1,,W&S,89,Barossa Valley,19.99,Yalumba The Scribbler,2011
,Red,Australia,,19.99,Other Red Blends,1,,W&S,89,Barossa Valley,19.99,Yalumba The Scribbler,2011
1,Red,Australia,,19.99,Cabernet Sauvignon,1,,W&S,90,Coonawarra,19.99,Penley Estate Phoenix Cabernet Sauvignon,2011
1,Red,Australia,,19.99,Cabernet Sauvignon,1,,W&S,90,Coonawarra,19.99,Penley Estate Phoenix Cabernet Sauvignon,2011
1,Red,Chile,34.49,34.49,Cabernet Sauvignon,1,46,W&S,93,,,Morande House of Morande,2005
1,Red,Chile,34.49,34.49,Cabernet Sauvignon,1,46,W&S,93,,,Morande House of Morande,2005
5,Red,Chile,15.99,15.99,Syrah/Shiraz,1,20,W&S,91,,,Merino Syrah,2012
5,Red,Chile,15.99,15.99,Syrah/Shiraz,1,20,W&S,91,,,Merino Syrah,2012
5,Red,France,9.99,9.99,Rhone Red Blends,1,13,W&S,90,Rhone,,Louis Bernard Cotes du Rhone Villages,2012
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
3,Red,Italy,,18.99,Barbera,1,,W&S,91,Piedmont,18.99,Renato Ratti Barbera d'Asti,2011
,Red,New Zealand,34.99,34.99,Pinot Noir,1,40,W&S,93,,,Dog Point Vineyard Pinot Noir,2012
1,Red,Spain,19.99,19.99,Other Red Blends,1,25,W&S,90,Riberadel Duero,,Vina Arnaiz Crianza,2009
1,Red,Spain,26.65,26.65,Tempranillo,1,32,W&S,91,Riberadel Duero,,Abadia Retuerta Seleccion Especial,2009
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
2,Red,USA,49.99,49.99,Cabernet Sauvignon,1,52,W&S,93,California,,Frog's Leap Estate Grown Cabernet Sauvignon,2012
1,Red,USA,,49.99,Cabernet Sauvignon,1,,W&S,92,California,49.99,Jordan Cabernet Sauvignon,2010
,Red,USA,18.99,18.99,Merlot,1,21,W&S,92,California,,Frog's Leap Merlot (375ML half-bottle),2011
,Red,USA,18.99,18.99,Merlot,1,21,W&S,92,California,,Frog's Leap Merlot (375ML half-bottle),2011
,Red,USA,18.99,18.99,Merlot,1,21,W&S,92,California,,Frog's Leap Merlot (375ML half-bottle),2011
,Red,USA,,33.99,Pinot Noir,1,,W&S,95,California,33.99,Joseph Jewell Russian River Valley Pinot Noir,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,,18.99,Syrah/Shiraz,1,,W&S,91,California,18.99,Qupe Central Coast Syrah,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,16.99,16.99,Zinfandel,1,20,W&S,93,California,,DeLoach Russian River Zinfandel,2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,15.99,Zinfandel,1,,W&S,91,California,15.99,Frog's Leap Zinfandel (375ML half-bottle),2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,21.99,Zinfandel,1,,W&S,91,California,21.99,Quivira Dry Creek Valley Zinfandel,2012
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,,49.99,Pinot Noir,1,,W&S,93,Oregon,49.99,Adelsheim Elizabeth's Reserve Pinot Noir,2011
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,25.99,25.99,Pinot Noir,1,29,W&S,90,Oregon,,Benton Lane Pinot Noir,2012
,Red,USA,54.99,54.99,Pinot Noir,1,60,W&S,94,Oregon,,Chapter 24 Fire + Flood The Flood Pinot Noir,2012
,Red,USA,74.99,74.99,Pinot Noir,1,90,W&S,96,Oregon,,Chapter 24 Last Chapter Pinot Noir,2012
,Red,USA,,19.99,Pinot Noir,1,,W&S,90,Oregon,19.99,King Estate Acrobat Pinot Noir,2013
2,Red,USA,,29.99,Pinot Noir,1,,W&S,93,Oregon,29.99,Willamette Valley Vineyards Estate Pinot Noir,2012
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,,23.99,Bordeaux,1,,WE,93,,23.99,Bodega Norton Privada,2011
1,Red,Argentina,15.99,15.99,Cabernet Sauvignon,1,18,WE,90,,,Bodega Norton Reserve Cabernet Sauvignon,2010
1,Red,Argentina,15.99,15.99,Cabernet Sauvignon,1,18,WE,90,,,Bodega Norton Reserve Cabernet Sauvignon,2010
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
,Red,Argentina,,18.99,Cabernet Sauvignon,1,,WE,90,,18.99,Tapiz Alta Cabernet Sauvignon,2012
3,Red,Argentina,19.99,19.99,Malbec,1,24,WE,91,,,Catena Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
1,Red,Argentina,15.99,15.99,Malbec,1,19,WE,91,,,Michel Torino Don David Reserve Malbec,2012
,Red,Argentina,,27.99,Malbec,1,,WE,94,,27.99,SonVida Malbec,2012
4,Red,Australia,,19.99,Rhone Red Blends,1,,WE,91,McLaren Vale,19.99,d'Arenberg d'Arrys Original Shiraz/Grenache,2010
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
,Red,Chile,18.99,18.99,Carmenere,1,24,WE,92,,,Vina Ventisquero Carmenere Grey Single Block Trinidad Vineyard,2011
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
5,Red,Chile,,22.99,Other Red Blends,1,,WE,91,,22.99,Lapostolle Canto de Apalta Red Blend,2010
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,,97.99,Bordeaux,1,,WE,96,Bordeaux,97.99,Chateau Beausejour Duffau,2011
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,74.99,74.99,Bordeaux,1,95,WE,95,Bordeaux,,Chateau Branaire-Ducru,2010
,Red,France,39.99,39.99,Bordeaux,1,55,WE,92,Bordeaux,,Chateau de Pez,2010
,Red,France,39.99,39.99,Bordeaux,1,55,WE,92,Bordeaux,,Chateau de Pez,2010
,Red,France,39.99,39.99,Bordeaux,1,55,WE,92,Bordeaux,,Chateau de Pez,2010
,Red,France,39.99,39.99,Bordeaux,1,55,WE,92,Bordeaux,,Chateau de Pez,2010
,Red,France,19.99,19.99,Bordeaux,1,30,WE,92,Bordeaux,,Chateau Des Annereaux Lalande de Pomerol,2009
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,42.99,Bordeaux,1,,WE,90,Bordeaux,42.99,Chateau Gloria,2011
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,,34.99,Bordeaux,1,,WE,93,Bordeaux,34.99,Chateau Grand Mayne (Futures Pre-sale),2012
,Red,France,69.99,69.99,Bordeaux,1,79.99,WE,91,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2003
,Red,France,69.99,69.99,Bordeaux,1,79.99,WE,91,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2003
,Red,France,69.99,69.99,Bordeaux,1,79.99,WE,91,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2003
,Red,France,69.99,69.99,Bordeaux,1,79.99,WE,91,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2003
,Red,France,64.99,64.99,Bordeaux,1,79.99,WE,92,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2004
,Red,France,64.99,64.99,Bordeaux,1,79.99,WE,92,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2004
,Red,France,64.99,64.99,Bordeaux,1,79.99,WE,92,Bordeaux,,Chateau Labegorce (1.5 Liter Magnum),2004
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,29.99,Bordeaux,1,,WE,90,Bordeaux,29.99,Chateau Laffitte Laujac,2010
,Red,France,,77.99,Bordeaux,1,,WE,95,Bordeaux,77.99,Chateau Leoville Barton,2011
,Red,France,,77.99,Bordeaux,1,,WE,95,Bordeaux,77.99,Chateau Leoville Barton,2011
,Red,France,,77.99,Bordeaux,1,,WE,95,Bordeaux,77.99,Chateau Leoville Barton,2011
,Red,France,,77.99,Bordeaux,1,,WE,95,Bordeaux,77.99,Chateau Leoville Barton,2011
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
1,Red,France,17.99,17.99,Bordeaux,1,27,WE,90,Bordeaux,,Chateau Lyonnat Lussac - Saint Emilion,2009
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,79.99,Bordeaux,1,,WE,94,Bordeaux,79.99,Chateau Magdelaine,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
,Red,France,,129,Bordeaux,1,,WE,96,Bordeaux,129,Chateau Pontet-Canet,2011
2,Red,France,14.99,14.99,Merlot,1,24,WE,91,Bordeaux,,Château Mayne Vieil,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,91,Languedoc-Roussillon,17.99,Gerard Bertrand Fitou,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,91,Languedoc-Roussillon,17.99,Gerard Bertrand Fitou,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,91,Languedoc-Roussillon,17.99,Gerard Bertrand Fitou,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,91,Languedoc-Roussillon,17.99,Gerard Bertrand Fitou,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,90,Languedoc-Roussillon,17.99,Gerard Bertrand Syrah-Carignan Minervois,2011
1,Red,France,,17.99,Rhone Red Blends,1,,WE,90,Languedoc-Roussillon,17.99,Gerard Bertrand Syrah-Carignan Minervois,2011
,Red,France,,14.99,Rhone Red Blends,1,,WE,90,Rhone,14.99,Chateau de Segries Cotes du Rhone,2012
,Red,France,,14.99,Rhone Red Blends,1,,WE,90,Rhone,14.99,Chateau de Segries Cotes du Rhone,2012
,Red,France,,14.99,Rhone Red Blends,1,,WE,90,Rhone,14.99,Chateau de Segries Cotes du Rhone,2012
,Red,France,,14.99,Rhone Red Blends,1,,WE,90,Rhone,14.99,Chateau de Segries Cotes du Rhone,2012
1,Red,France,14.99,14.99,Rhone Red Blends,1,19,WE,90,Rhone,,Guigal Cotes du Rhone Rouge,2011
,Red,France,39.99,39.99,Rhone Red Blends,1,56,WE,93,Rhone,,Tardieu-Laurent Chateauneuf-du-Pape,2009
1,Red,Italy,19.99,19.99,Nebbiolo,1,23,WE,90,Piedmont,,Damilano Marghe Nebbiolo Langhe,2012
1,Red,Italy,19.99,19.99,Nebbiolo,1,23,WE,90,Piedmont,,Damilano Marghe Nebbiolo Langhe,2012
,Red,Italy,48.99,48.99,Nebbiolo,1,55,WE,94,Piedmont,,Massolino Barolo,2010
,Red,Italy,,28.99,Sangiovese,1,,WE,95,Tuscany,28.99,Felsina Fontalloro (375ML half-bottle),2010
,Red,Italy,,28.99,Sangiovese,1,,WE,95,Tuscany,28.99,Felsina Fontalloro (375ML half-bottle),2010
